TransactionID,Amount,Distance_From_Home,Use_Chip,Online_Order,Is_Fraud
1120001,193.8,432.4,1,0,0
1120002,323.7,236.8,1,0,1
1120003,475.5,250.4,0,0,0
1120004,47.1,234.8,1,1,0
1120005,390.7,344.6,0,0,0
1120006,418.0,297.7,1,0,0
1120007,36.9,50.1,0,0,0
1120008,410.7,166.3,1,0,0
1120009,443.8,483.9,0,0,0
1120010,363.9,69.3,0,0,0
1120011,11.3,227.3,1,0,1
1120012,490.8,99.9,1,0,0
1120013,178.3,84.7,1,0,0
1120014,56.4,349.1,0,0,0
1120015,203.4,141.1,1,0,1
1120016,12.4,244.4,1,0,1
1120017,371.0,354.1,0,1,0
1120018,478.3,167.0,0,0,0
1120019,412.1,346.6,1,1,1
1120020,179.0,205.8,0,0,0
1120021,195.5,165.6,1,0,0
1120022,394.5,217.8,0,0,0
1120023,52.3,385.6,1,0,0
1120024,277.6,70.8,1,1,0
1120025,89.5,114.7,1,0,0
1120026,152.1,223.8,0,0,0
1120027,32.1,259.0,0,0,0
1120028,172.8,392.2,1,0,0
1120029,370.9,226.9,1,1,0
1120030,421.2,452.0,1,0,0
1120031,357.6,398.7,0,0,0
1120032,102.3,463.3,1,0,0
1120033,493.0,419.0,1,1,0
1120034,200.1,158.3,1,1,0
1120035,256.5,134.4,0,0,1
1120036,384.1,485.0,1,0,0
1120037,345.0,413.2,0,1,0
1120038,363.8,319.7,1,1,0
1120039,114.9,99.6,0,0,1
1120040,383.9,82.5,1,0,0
1120041,46.9,219.1,1,1,0
1120042,309.3,429.2,1,0,0
1120043,218.6,42.4,0,1,1
1120044,124.8,427.7,1,0,0
1120045,279.0,212.1,1,1,0
1120046,292.7,217.4,1,1,0
1120047,278.5,67.8,1,0,0
1120048,85.9,141.7,0,1,0
1120049,320.0,311.8,0,1,1
1120050,63.5,406.1,1,0,0
1120051,66.2,305.9,0,0,0
1120052,253.1,413.6,0,0,0
1120053,194.8,403.9,0,1,0
1120054,489.7,243.8,0,1,0
1120055,359.5,455.1,0,1,1
1120056,40.1,57.1,0,0,0
1120057,451.1,33.7,1,1,0
1120058,474.2,294.7,0,0,0
1120059,416.3,35.7,1,0,0
1120060,85.5,57.7,0,1,1
1120061,330.1,256.2,0,1,0
1120062,405.2,319.1,1,0,0
1120063,59.5,348.3,1,1,0
1120064,59.5,207.3,1,0,0
1120065,124.1,155.0,0,1,0
1120066,251.1,302.5,0,1,0
1120067,187.5,251.9,0,0,1
1120068,25.9,52.7,1,1,1
1120069,108.3,404.5,0,0,0
1120070,103.9,139.1,1,0,0
1120071,204.3,62.0,0,1,0
1120072,114.2,82.7,0,0,0
1120073,109.4,364.4,0,0,0
1120074,460.9,253.8,0,1,0
1120075,247.9,96.6,1,0,0
1120076,118.0,184.8,1,1,0
1120077,64.4,151.6,0,0,1
1120078,20.0,223.2,1,1,0
1120079,121.7,331.6,0,1,1
1120080,17.5,37.3,0,1,0
1120081,46.4,301.7,1,0,0
1120082,254.5,346.1,1,1,0
1120083,157.0,266.0,0,1,0
1120084,26.2,411.6,1,1,0
1120085,32.8,369.6,1,0,0
1120086,307.3,,1,0,0
1120087,365.3,341.1,0,1,0
1120088,233.5,485.1,1,1,0
1120089,39.7,483.2,1,0,0
1120090,163.6,95.1,0,1,0
1120091,16.9,163.9,1,0,0
1120092,408.7,341.7,0,1,0
1120093,84.9,394.9,1,0,0
1120094,50.1,410.0,0,1,0
1120095,140.2,282.3,1,0,0
1120096,130.2,284.4,1,1,1
1120097,468.1,474.7,1,1,0
1120098,61.9,17.7,1,1,0
1120099,115.9,58.3,0,0,0
1120100,108.8,112.2,1,1,0
1120101,340.5,196.8,1,1,0
1120102,91.9,342.5,1,1,0
1120103,244.3,12.7,0,0,0
1120104,343.7,205.5,1,0,0
1120105,114.3,315.6,1,0,0
1120106,203.6,34.4,0,1,0
1120107,110.0,453.8,1,0,0
1120108,108.6,128.0,0,0,0
1120109,178.6,258.8,1,0,0
1120110,344.6,249.7,0,1,0
1120111,440.4,439.2,0,0,0
1120112,230.8,12.5,0,1,0
1120113,411.9,316.8,1,1,0
1120114,345.8,398.7,1,1,0
1120115,403.6,277.2,1,1,0
1120116,138.0,104.7,1,1,0
1120117,290.9,490.4,0,0,1
1120118,85.8,217.5,1,1,0
1120119,476.0,117.7,1,1,0
1120120,101.5,110.9,0,0,0
1120121,35.0,177.6,0,1,0
1120122,138.2,203.9,1,0,0
1120123,90.0,220.5,0,0,1
1120124,408.8,156.2,1,1,1
1120125,78.4,359.2,0,0,0
1120126,361.8,211.2,1,0,1
1120127,219.3,207.0,0,1,0
1120128,101.0,304.0,0,0,0
1120129,82.2,77.9,0,0,0
1120130,262.3,461.3,0,1,1
1120131,464.1,397.5,0,1,0
1120132,10.9,359.1,0,1,0
1120133,79.7,229.1,1,0,0
1120134,187.1,179.1,0,0,0
1120135,479.5,113.9,0,1,0
1120136,27.7,63.9,0,1,0
1120137,314.6,388.4,1,1,0
1120138,175.2,402.3,1,1,0
1120139,300.4,103.9,1,0,0
1120140,499.3,295.3,0,0,0
1120141,218.3,333.4,1,1,0
1120142,478.6,495.0,0,1,0
1120143,86.9,76.8,0,1,0
1120144,116.4,322.9,1,1,0
1120145,32.5,491.3,1,0,1
1120146,39.5,472.6,1,1,0
1120147,261.6,482.9,0,1,0
1120148,66.2,153.0,1,0,0
1120149,436.2,468.6,1,1,0
1120150,429.6,175.8,1,0,0
1120151,227.8,249.8,1,0,0
1120152,480.0,63.9,1,1,0
1120153,473.8,26.9,1,1,0
1120154,17.0,49.8,1,0,0
1120155,414.4,329.5,0,1,0
1120156,308.6,242.5,0,1,0
1120157,391.5,46.3,0,0,1
1120158,228.7,194.0,0,1,0
1120159,359.0,295.5,1,1,0
1120160,64.7,100.0,1,1,0
1120161,250.5,172.5,0,1,0
1120162,145.3,103.2,1,0,0
1120163,163.9,75.2,0,1,1
1120164,230.0,114.6,0,0,0
1120165,100.0,149.1,1,1,0
1120166,298.7,151.3,0,0,1
1120167,237.8,144.5,0,1,0
1120168,208.7,368.9,0,0,0
1120169,390.3,340.1,1,1,0
1120170,290.9,452.9,1,0,0
1120171,298.3,199.8,1,1,0
1120172,330.7,217.0,0,1,0
1120173,220.8,476.6,1,0,0
1120174,39.7,143.3,0,1,0
1120175,376.0,217.3,0,1,0
1120176,453.6,137.9,1,0,0
1120177,294.8,15.0,1,1,0
1120178,135.9,111.1,0,0,0
1120179,209.4,253.0,0,1,0
1120180,282.6,240.9,1,0,0
1120181,109.0,366.5,0,1,0
1120182,352.8,56.9,0,0,0
1120183,306.0,329.2,1,0,0
1120184,373.1,169.8,1,1,1
1120185,165.3,268.3,1,1,0
1120186,457.1,193.6,1,1,1
1120187,324.3,487.1,0,1,0
1120188,479.9,368.7,1,1,0
1120189,50.3,78.8,1,0,0
1120190,478.6,211.4,1,1,0
1120191,449.2,351.6,0,0,0
1120192,336.5,89.7,1,1,1
1120193,123.2,62.2,0,1,0
1120194,214.7,353.4,1,1,0
1120195,417.6,290.6,0,1,0
1120196,459.0,437.8,1,0,0
1120197,402.8,422.4,1,0,0
1120198,499.1,410.7,1,0,1
1120199,468.9,296.3,0,0,0
1120200,34.1,132.7,1,0,1
1120201,361.9,398.4,0,0,0
1120202,238.1,355.3,0,0,1
1120203,252.7,487.5,1,1,1
1120204,155.5,36.3,1,1,0
1120205,46.7,101.7,0,0,0
1120206,267.9,156.2,1,1,0
1120207,271.2,413.6,1,1,0
1120208,326.3,335.8,0,0,0
1120209,157.6,88.2,0,0,0
1120210,401.1,362.0,1,0,1
1120211,184.8,183.3,1,1,0
1120212,361.1,338.8,1,0,0
1120213,291.4,,0,1,0
1120214,267.5,62.3,1,0,0
1120215,161.1,384.7,1,0,1
1120216,84.5,260.5,1,1,0
1120217,87.3,110.6,0,1,0
1120218,167.0,106.9,1,0,0
1120219,363.6,428.5,1,0,0
1120220,267.6,486.4,1,1,0
1120221,11.6,499.7,1,1,0
1120222,59.2,469.0,0,0,0
1120223,302.8,186.6,1,0,0
1120224,75.7,189.5,0,1,0
1120225,240.8,299.9,0,1,0
1120226,168.4,264.3,1,0,0
1120227,483.5,314.5,0,1,0
1120228,214.2,490.4,1,0,0
1120229,176.5,215.4,0,0,0
1120230,351.5,420.7,1,1,0
1120231,33.7,99.6,0,0,0
1120232,369.6,139.3,0,1,0
1120233,291.3,222.7,1,0,0
1120234,58.6,287.9,0,0,0
1120235,22.6,70.0,0,0,0
1120236,290.5,14.7,1,0,0
1120237,22.1,260.0,0,1,0
1120238,134.1,283.3,1,1,0
1120239,257.8,129.5,0,0,0
1120240,182.0,327.3,1,0,0
1120241,262.1,492.4,0,1,0
1120242,130.3,101.5,0,0,0
1120243,159.5,259.4,1,0,0
1120244,357.9,50.6,1,1,0
1120245,364.4,351.6,1,1,0
1120246,337.9,286.3,0,0,0
1120247,57.6,242.1,0,1,0
1120248,475.7,490.3,1,0,0
1120249,499.8,238.5,0,0,1
1120250,62.9,58.1,1,0,0
1120251,408.0,463.3,1,0,0
1120252,185.3,386.2,0,1,0
1120253,180.6,357.0,1,0,0
1120254,116.5,109.9,1,0,0
1120255,11.4,146.3,0,0,0
1120256,441.8,494.7,0,0,0
1120257,294.5,268.2,1,1,0
1120258,439.6,332.3,0,0,1
1120259,423.2,130.2,1,1,1
1120260,219.8,19.3,1,0,0
1120261,326.0,103.5,1,0,1
1120262,227.4,405.3,1,1,0
1120263,492.4,214.9,1,1,0
1120264,350.2,381.5,0,1,0
1120265,243.8,233.3,0,0,0
1120266,84.3,368.2,1,1,0
1120267,123.0,458.0,1,0,0
1120268,178.5,471.9,0,0,0
1120269,277.9,169.3,1,0,1
1120270,414.6,97.3,1,0,0
1120271,425.2,186.5,0,1,0
1120272,148.4,31.2,0,1,0
1120273,31.4,272.9,1,1,0
1120274,74.0,188.0,1,0,0
1120275,358.2,466.1,0,1,0
1120276,402.1,462.0,0,0,1
1120277,156.3,121.4,0,0,0
1120278,412.7,486.5,0,0,1
1120279,42.9,452.0,1,0,0
1120280,114.5,291.7,1,1,0
1120281,364.6,151.8,0,1,1
1120282,153.8,400.1,0,1,0
1120283,378.8,480.0,1,1,0
1120284,164.9,116.7,0,0,0
1120285,39.4,,1,0,1
1120286,52.8,32.6,1,1,0
1120287,339.0,215.7,1,0,0
1120288,193.6,322.3,1,1,0
1120289,159.8,438.1,0,1,0
1120290,491.8,24.1,1,0,0
1120291,167.6,157.5,1,0,0
1120292,134.8,51.2,0,1,0
1120293,439.7,327.0,0,1,1
1120294,431.5,322.2,1,0,0
1120295,86.2,54.4,1,0,0
1120296,120.2,23.1,1,1,0
1120297,51.0,202.7,1,1,0
1120298,313.4,436.6,0,0,0
1120299,381.8,173.4,1,0,0
1120300,315.9,498.0,0,0,1
1120301,406.2,449.1,0,0,0
1120302,362.8,262.5,0,1,0
1120303,287.4,407.7,0,1,0
1120304,333.0,463.6,0,1,0
1120305,395.6,28.4,0,1,0
1120306,401.6,288.7,1,1,0
1120307,42.3,92.0,0,0,0
1120308,417.6,83.6,0,0,1
1120309,95.5,449.7,1,1,0
1120310,22.5,78.6,0,0,0
1120311,302.0,,0,0,0
1120312,267.7,477.8,1,0,0
1120313,103.6,306.6,1,1,0
1120314,145.2,226.2,1,0,1
1120315,412.8,324.7,0,0,1
1120316,64.6,70.7,0,1,0
1120317,485.6,495.4,0,0,1
1120318,461.3,433.1,0,0,0
1120319,73.8,83.2,1,1,0
1120320,145.3,378.2,1,1,0
1120321,341.9,328.8,0,1,0
1120322,182.8,443.1,0,1,0
1120323,215.1,290.0,0,0,1
1120324,138.1,32.5,1,0,0
1120325,54.3,386.0,0,1,0
1120326,262.4,351.4,0,1,0
1120327,207.3,32.9,1,0,0
1120328,419.5,334.1,0,0,0
1120329,111.4,137.4,1,1,0
1120330,356.2,163.2,1,1,1
1120331,148.6,25.5,0,0,0
1120332,266.8,364.6,0,1,0
1120333,452.4,129.3,1,0,0
1120334,407.9,37.8,0,1,0
1120335,161.7,277.5,0,1,0
1120336,36.9,207.4,0,0,0
1120337,262.7,327.6,0,1,1
1120338,197.9,362.5,0,0,0
1120339,431.9,38.3,1,1,0
1120340,21.6,475.3,1,0,0
1120341,417.2,393.0,0,1,0
1120342,174.4,383.2,0,0,0
1120343,342.3,335.2,1,0,1
1120344,194.4,418.9,1,1,0
1120345,43.4,143.3,0,0,1
1120346,372.5,181.5,1,0,0
1120347,42.3,308.9,1,0,0
1120348,498.7,261.3,1,0,1
1120349,407.7,458.3,1,1,1
1120350,209.7,91.4,0,1,1
1120351,322.0,285.9,1,1,0
1120352,278.2,495.5,0,1,1
1120353,130.0,332.3,1,1,0
1120354,39.4,75.9,1,1,0
1120355,194.8,234.8,1,0,0
1120356,301.5,480.5,1,0,0
1120357,272.5,20.8,0,0,0
1120358,305.9,377.1,0,0,0
1120359,193.0,419.5,0,1,0
1120360,424.4,355.8,0,0,0
1120361,40.7,376.3,0,0,1
1120362,138.7,457.0,0,1,0
1120363,84.3,13.9,0,1,0
1120364,269.2,32.4,1,1,0
1120365,363.6,368.0,0,1,0
1120366,240.7,305.7,0,0,0
1120367,166.3,493.3,0,1,0
1120368,183.8,181.0,1,1,0
1120369,222.5,321.8,1,1,0
1120370,222.7,167.9,0,1,0
1120371,455.1,483.5,1,1,0
1120372,68.9,413.6,0,0,0
1120373,443.4,306.5,0,1,0
1120374,332.3,296.8,1,0,0
1120375,462.4,461.1,1,1,0
1120376,418.1,137.9,1,1,0
1120377,281.5,95.5,1,1,0
1120378,154.9,411.8,0,1,0
1120379,453.5,,0,0,0
1120380,256.4,246.8,1,0,0
1120381,249.7,418.7,0,1,0
1120382,265.3,476.7,1,1,0
1120383,430.5,461.1,0,0,0
1120384,173.8,375.2,1,1,0
1120385,60.3,111.2,0,1,0
1120386,418.6,21.8,1,1,0
1120387,31.1,395.0,1,1,0
1120388,449.1,352.2,0,0,0
1120389,31.7,401.0,0,0,0
1120390,102.5,20.0,0,0,0
1120391,425.6,198.9,1,1,0
1120392,172.2,285.7,1,0,0
1120393,186.3,13.4,0,1,1
1120394,34.4,461.9,1,1,0
1120395,451.6,115.9,1,1,1
1120396,335.9,305.2,1,1,0
1120397,438.2,371.1,1,0,0
1120398,57.8,131.4,0,0,0
1120399,129.2,457.3,0,1,0
1120400,275.4,232.6,1,0,0
1120401,421.1,498.3,1,0,1
1120402,293.1,114.6,0,0,0
1120403,132.0,125.9,1,1,0
1120404,288.6,431.7,1,0,0
1120405,89.7,236.9,1,1,0
1120406,193.6,348.2,0,0,0
1120407,422.0,103.4,1,0,0
1120408,219.9,61.2,1,0,0
1120409,214.5,119.7,1,0,0
1120410,64.9,353.5,1,0,0
1120411,296.1,306.3,1,0,0
1120412,303.4,470.3,0,1,0
1120413,257.2,440.2,1,1,0
1120414,409.8,216.2,1,0,0
1120415,480.1,193.3,1,0,0
1120416,441.9,97.5,1,0,1
1120417,349.9,94.3,0,1,0
1120418,478.7,365.2,0,0,0
1120419,250.1,142.4,1,1,1
1120420,24.2,,1,0,0
1120421,292.2,136.5,0,0,0
1120422,384.1,58.2,1,0,0
1120423,416.8,40.8,1,0,1
1120424,380.1,40.4,1,0,0
1120425,449.3,415.6,0,0,0
1120426,77.7,169.4,0,0,0
1120427,359.0,124.1,0,1,1
1120428,291.5,113.8,1,1,0
1120429,420.1,215.1,0,0,0
1120430,264.5,366.6,0,1,0
1120431,329.0,495.3,1,0,0
1120432,216.0,429.9,0,1,0
1120433,336.7,62.9,1,0,0
1120434,468.1,94.5,1,1,0
1120435,319.3,326.6,0,1,0
1120436,393.6,416.6,1,1,0
1120437,408.7,231.3,0,1,0
1120438,329.5,383.2,1,1,0
1120439,141.8,303.4,1,0,1
1120440,286.5,498.5,0,0,0
1120441,367.0,115.0,0,1,0
1120442,13.9,273.3,1,1,0
1120443,299.8,254.7,1,1,0
1120444,245.4,116.5,1,0,0
1120445,307.7,233.0,1,0,0
1120446,263.6,227.3,0,1,0
1120447,410.3,149.1,1,0,0
1120448,121.3,222.0,1,1,0
1120449,156.9,253.4,1,1,0
1120450,272.1,424.6,1,1,0
1120451,342.1,243.1,0,1,0
1120452,181.3,344.1,0,0,0
1120453,293.9,335.2,1,1,0
1120454,492.7,16.4,1,0,0
1120455,233.6,182.8,0,1,0
1120456,298.0,484.1,0,1,0
1120457,238.6,210.5,1,0,0
1120458,286.8,358.1,0,0,0
1120459,97.7,218.9,1,0,0
1120460,449.5,141.8,1,0,1
1120461,348.0,411.1,1,1,0
1120462,253.5,349.5,0,1,1
1120463,332.8,308.7,0,1,0
1120464,437.4,405.8,0,0,0
1120465,382.5,193.2,0,0,0
1120466,195.2,354.5,0,0,0
1120467,393.4,272.1,0,1,0
1120468,370.8,308.8,1,0,0
1120469,284.5,85.1,1,1,0
1120470,202.4,84.8,0,0,0
1120471,116.2,324.4,0,1,0
1120472,319.3,328.2,0,1,0
1120473,88.9,226.5,0,0,0
1120474,22.0,296.7,1,1,1
1120475,101.0,110.9,0,0,0
1120476,254.1,43.5,1,0,0
1120477,386.5,278.5,0,0,0
