TransactionID,Amount,Distance_From_Home,Use_Chip,Online_Order,Is_Fraud
1020001,302.9,181.1,0,1,0
1020002,341.2,249.5,1,1,0
1020003,156.6,494.7,0,1,1
1020004,368.1,354.9,0,1,0
1020005,293.6,478.5,0,0,0
1020006,406.4,494.4,0,1,1
1020007,92.0,200.7,1,0,0
1020008,163.0,106.5,0,1,0
1020009,185.4,197.2,0,0,0
1020010,251.0,140.8,1,1,0
1020011,250.2,298.5,1,0,0
1020012,448.3,419.2,1,0,0
1020013,99.4,472.9,0,1,0
1020014,187.0,137.7,0,1,0
1020015,407.2,417.3,0,1,0
1020016,173.4,61.5,0,1,0
1020017,264.3,476.5,1,1,0
1020018,138.2,476.7,0,1,1
1020019,74.2,294.3,1,1,0
1020020,70.0,246.2,0,1,1
1020021,280.3,491.5,0,1,0
1020022,24.4,273.9,0,1,0
1020023,305.4,385.6,1,1,0
1020024,377.9,119.3,0,1,0
1020025,132.0,343.0,0,1,0
1020026,106.9,99.4,0,0,0
1020027,291.2,86.3,0,0,0
1020028,451.9,101.5,1,0,0
1020029,262.9,,1,1,0
1020030,206.6,262.3,1,0,0
1020031,263.6,245.3,1,1,0
1020032,469.3,108.1,0,1,0
1020033,426.7,475.2,1,1,0
1020034,96.0,432.5,0,1,0
1020035,264.7,41.2,0,1,0
1020036,257.8,93.2,1,1,0
1020037,180.8,456.5,1,1,0
1020038,44.7,246.6,1,0,0
1020039,292.2,343.0,0,1,0
1020040,206.8,17.8,0,1,0
1020041,456.6,299.1,1,1,0
1020042,406.4,96.6,0,0,0
1020043,74.7,411.3,1,1,0
1020044,360.3,488.9,0,0,0
1020045,179.9,218.7,1,1,0
1020046,311.1,490.2,0,0,1
1020047,150.9,105.2,1,1,1
1020048,492.9,420.4,1,0,0
1020049,143.4,257.3,1,0,1
1020050,411.5,317.2,0,1,0
1020051,303.8,409.5,1,0,0
1020052,363.0,436.6,0,1,1
1020053,480.3,448.5,0,1,0
1020054,55.5,376.5,0,1,0
1020055,233.2,381.0,0,1,0
1020056,442.4,498.2,1,0,0
1020057,351.9,173.3,0,0,0
1020058,167.4,417.4,1,0,0
1020059,187.5,228.8,0,0,0
1020060,369.5,279.8,0,0,0
1020061,315.0,226.1,1,0,1
1020062,117.0,483.9,0,1,0
1020063,491.5,124.9,1,1,0
1020064,206.1,186.9,1,0,0
1020065,361.1,217.1,1,1,0
1020066,159.5,26.7,1,0,0
1020067,328.1,148.2,1,1,0
1020068,193.3,116.1,1,0,0
1020069,189.7,254.9,1,0,0
1020070,22.4,146.2,1,1,1
1020071,180.6,487.0,1,1,1
1020072,249.0,196.4,1,1,1
1020073,200.8,76.6,0,1,0
1020074,188.4,428.8,1,0,0
1020075,251.3,384.2,1,0,0
1020076,27.7,96.2,1,0,0
1020077,120.5,369.7,0,1,1
1020078,75.9,142.2,0,0,0
1020079,402.1,444.6,0,0,0
1020080,341.3,325.8,0,1,0
1020081,76.1,426.8,0,0,0
1020082,270.9,302.5,1,1,0
1020083,386.8,33.2,0,0,0
1020084,157.3,356.5,1,0,0
1020085,210.9,362.1,1,1,0
1020086,197.8,77.7,1,0,0
1020087,488.4,191.2,1,1,0
1020088,273.6,58.4,0,0,0
1020089,456.1,471.2,0,1,0
1020090,98.8,225.0,1,0,0
1020091,148.4,408.0,0,0,0
1020092,50.0,212.2,1,1,0
1020093,63.5,416.7,1,1,0
1020094,304.5,79.3,0,0,1
1020095,358.0,216.2,1,1,0
1020096,166.9,42.7,1,1,1
1020097,367.8,208.1,1,1,0
1020098,412.7,333.7,1,1,0
1020099,219.9,175.4,1,1,0
1020100,98.5,414.1,0,1,0
1020101,58.2,483.0,0,1,1
1020102,325.4,54.1,0,0,0
1020103,342.8,320.0,0,1,1
1020104,276.7,405.7,1,1,0
1020105,188.6,328.3,1,1,0
1020106,52.0,452.8,0,0,0
1020107,102.8,329.9,0,1,1
1020108,489.8,141.7,0,0,0
1020109,24.4,116.1,0,0,0
1020110,248.6,196.5,1,0,0
1020111,37.0,54.2,1,1,0
1020112,339.6,185.2,0,1,1
1020113,118.8,418.9,0,1,1
1020114,489.5,449.3,1,1,0
1020115,201.0,379.5,1,0,0
1020116,488.9,392.2,1,0,0
1020117,332.1,421.4,1,1,0
1020118,362.8,270.2,1,1,0
1020119,328.0,164.9,0,0,1
1020120,23.6,417.6,0,1,0
1020121,383.4,324.2,1,1,0
1020122,358.5,470.2,0,0,0
1020123,250.3,56.3,1,0,0
1020124,214.0,303.4,1,0,0
1020125,289.5,62.7,1,1,0
1020126,43.3,327.1,0,0,0
1020127,417.1,224.3,0,1,0
1020128,478.8,124.1,1,0,0
1020129,87.9,74.9,1,0,0
1020130,172.9,106.8,0,1,0
1020131,433.1,308.4,0,0,0
1020132,37.2,311.2,1,0,0
1020133,284.5,332.5,0,1,0
1020134,155.8,395.9,1,1,0
1020135,194.8,77.2,1,1,0
1020136,448.6,307.1,1,1,0
1020137,40.6,251.6,0,0,0
1020138,315.4,330.7,0,1,0
1020139,412.0,353.5,1,1,0
1020140,154.8,308.7,1,1,1
1020141,67.3,465.3,0,1,0
1020142,324.3,497.4,1,0,1
1020143,363.8,41.3,0,0,0
1020144,320.2,63.1,0,1,0
1020145,427.3,25.8,0,1,0
1020146,383.8,,1,1,1
1020147,428.9,164.4,1,0,0
1020148,44.7,280.2,0,0,0
1020149,481.4,205.6,0,1,1
1020150,378.1,50.0,1,0,0
1020151,416.0,332.8,0,1,0
1020152,375.1,369.8,0,0,0
1020153,419.0,432.8,1,0,0
1020154,218.4,115.3,0,1,0
1020155,242.9,421.9,1,0,0
1020156,345.3,40.9,0,0,0
1020157,128.2,375.4,0,1,0
1020158,231.4,142.5,0,0,0
1020159,159.5,252.3,1,1,0
1020160,465.5,116.9,0,1,0
1020161,413.0,292.2,0,0,0
1020162,274.3,432.0,0,1,0
1020163,238.2,365.1,1,1,0
1020164,255.0,261.1,1,0,1
1020165,191.5,129.2,0,1,0
1020166,467.7,131.8,1,1,0
1020167,279.5,492.4,1,0,0
1020168,120.8,387.4,1,0,0
1020169,10.2,470.4,0,1,0
1020170,49.6,113.1,1,1,0
1020171,318.3,174.9,0,1,0
1020172,337.9,164.3,0,1,0
1020173,276.7,353.1,1,0,0
1020174,271.6,184.2,0,0,0
1020175,453.0,491.0,1,0,0
1020176,71.9,351.1,0,0,0
1020177,36.5,251.5,0,0,1
1020178,372.2,108.9,0,1,0
1020179,220.3,297.8,1,0,0
1020180,463.6,108.8,1,1,0
1020181,364.5,476.6,0,1,0
1020182,376.1,45.1,1,1,0
1020183,298.8,331.7,1,0,0
1020184,190.3,120.1,1,1,0
1020185,328.4,113.6,0,0,0
1020186,181.9,219.7,1,0,0
1020187,289.4,177.4,0,1,0
1020188,448.6,163.9,0,0,0
1020189,143.5,274.0,0,0,1
1020190,327.8,355.7,0,1,0
1020191,491.6,489.9,1,0,1
1020192,146.2,261.0,1,0,1
1020193,314.0,462.3,0,1,0
1020194,154.3,426.0,1,1,0
1020195,342.7,236.1,1,0,0
1020196,459.1,446.8,1,0,1
1020197,35.4,194.8,1,0,0
1020198,438.6,467.9,1,1,0
1020199,125.4,164.5,0,0,0
1020200,87.3,370.4,0,1,0
1020201,454.9,86.1,0,0,0
1020202,299.3,482.3,1,0,0
1020203,231.1,461.2,0,1,0
1020204,104.6,276.4,1,1,0
1020205,132.3,352.4,1,1,0
1020206,270.4,124.0,0,1,1
1020207,257.5,396.0,1,0,0
1020208,132.7,64.3,1,0,0
1020209,435.7,58.4,1,0,0
1020210,191.5,403.0,1,0,0
1020211,383.6,,0,1,0
1020212,399.5,,0,0,0
1020213,311.9,42.3,0,1,0
1020214,263.4,11.6,0,0,0
1020215,103.8,342.3,1,1,1
1020216,329.0,47.9,0,1,0
1020217,378.2,69.7,1,0,1
1020218,249.3,495.4,1,0,0
1020219,346.7,311.4,1,1,0
1020220,420.0,186.4,1,1,0
1020221,278.6,306.6,1,0,0
1020222,362.2,165.5,1,0,0
1020223,207.3,143.3,1,1,0
1020224,413.0,196.6,1,0,1
1020225,428.0,99.4,1,0,0
1020226,361.0,135.6,0,0,0
1020227,161.9,284.3,0,0,0
1020228,208.5,348.6,1,0,0
1020229,492.0,418.8,0,1,0
1020230,27.6,401.4,1,1,0
1020231,195.3,289.1,0,1,0
1020232,163.6,176.4,0,0,0
1020233,186.2,210.0,0,1,0
1020234,440.6,44.7,0,0,0
1020235,44.5,170.5,1,1,1
1020236,320.2,160.1,1,1,0
1020237,438.1,80.6,1,1,0
1020238,426.7,439.5,0,0,0
1020239,471.8,364.7,1,1,0
1020240,161.0,475.1,0,1,0
1020241,489.9,132.1,1,0,0
1020242,104.9,151.2,1,1,0
1020243,181.4,133.9,0,0,0
1020244,54.7,402.0,0,0,0
1020245,294.1,131.6,1,1,1
1020246,12.1,207.2,0,1,0
1020247,43.9,133.6,1,0,0
1020248,190.0,238.1,0,1,0
1020249,381.9,182.0,0,1,0
1020250,61.2,73.9,0,1,0
1020251,265.8,396.3,0,0,0
1020252,233.5,187.3,0,1,0
1020253,247.3,126.1,1,1,0
1020254,343.1,99.4,0,0,0
1020255,204.3,26.6,1,1,0
1020256,72.1,59.1,0,1,0
1020257,396.2,393.4,0,1,0
1020258,403.5,70.2,1,0,0
1020259,261.3,328.1,1,0,0
1020260,144.1,206.6,1,0,0
1020261,408.1,420.9,1,1,0
1020262,227.8,398.0,1,0,0
1020263,446.9,205.0,1,0,0
1020264,27.2,479.3,1,1,0
1020265,333.9,151.8,1,0,0
1020266,85.5,385.0,0,1,1
1020267,138.2,17.4,0,1,0
1020268,113.9,101.7,0,0,1
1020269,455.6,162.6,1,0,1
1020270,183.3,161.3,0,1,0
1020271,158.3,47.4,0,1,0
1020272,326.0,26.9,1,1,0
1020273,190.7,113.7,0,1,0
1020274,158.0,444.6,0,1,0
1020275,132.9,219.4,0,1,1
1020276,378.3,425.0,0,1,0
1020277,225.1,487.7,0,1,0
1020278,273.1,220.7,1,0,0
1020279,165.2,65.8,0,1,0
1020280,28.3,13.8,1,1,0
1020281,78.3,145.8,1,0,0
1020282,83.4,187.2,0,0,0
1020283,302.3,416.4,0,0,0
1020284,21.5,426.5,0,1,0
1020285,196.0,235.8,0,1,1
1020286,374.1,292.0,1,0,0
1020287,45.8,32.1,1,0,0
1020288,155.9,27.1,1,0,0
1020289,342.9,137.5,1,1,0
1020290,175.9,353.1,0,1,0
1020291,431.9,410.5,0,0,0
1020292,82.6,148.2,0,1,0
1020293,470.7,324.7,1,0,0
1020294,498.3,224.7,0,1,0
1020295,205.0,324.8,1,1,0
1020296,435.7,277.5,1,0,0
1020297,408.7,272.1,0,1,0
1020298,264.1,11.8,1,0,0
1020299,114.9,234.3,1,0,0
1020300,488.3,345.3,0,1,0
1020301,295.7,272.2,0,1,0
1020302,63.6,24.1,1,0,0
1020303,125.5,483.7,1,1,0
1020304,334.7,171.8,1,1,0
1020305,108.3,483.1,0,1,0
1020306,93.9,175.5,0,1,0
1020307,228.6,33.0,0,0,0
1020308,97.1,177.4,0,0,0
1020309,45.6,252.0,1,0,0
1020310,265.3,472.7,0,1,0
1020311,318.7,250.6,0,1,0
1020312,411.1,368.9,0,1,0
1020313,380.9,142.0,1,1,1
1020314,425.4,498.0,0,1,0
1020315,239.1,406.0,1,1,0
1020316,391.6,99.3,0,0,0
1020317,461.9,353.8,0,1,0
1020318,85.8,253.8,0,0,0
1020319,138.6,267.9,0,1,0
1020320,244.0,412.6,1,0,1
1020321,191.0,234.8,1,0,0
1020322,458.2,290.8,1,1,0
1020323,487.9,476.8,1,1,0
1020324,322.4,126.8,0,0,0
1020325,412.8,141.9,1,1,0
1020326,232.4,498.7,0,0,0
1020327,453.8,419.3,1,0,1
1020328,401.6,294.3,0,1,0
1020329,159.3,92.8,1,0,0
1020330,27.3,312.2,1,0,1
1020331,104.9,458.8,0,1,0
1020332,188.7,166.3,0,1,0
1020333,69.8,306.2,1,0,0
1020334,198.1,184.1,0,0,1
1020335,105.1,365.0,1,0,0
1020336,484.3,479.0,1,1,0
1020337,465.5,228.5,0,0,0
1020338,42.6,429.1,0,0,0
1020339,424.1,73.4,1,0,0
1020340,91.7,299.0,1,1,0
1020341,45.2,480.1,0,1,0
1020342,100.4,143.6,1,0,0
1020343,156.0,283.4,0,0,1
1020344,483.8,464.3,1,0,0
1020345,431.4,27.5,1,0,0
1020346,334.0,193.4,0,1,0
1020347,89.2,275.3,1,1,0
1020348,477.2,62.7,1,1,1
1020349,237.2,316.8,0,0,0
1020350,290.7,414.7,1,0,0
1020351,150.4,377.1,1,1,0
1020352,478.3,189.6,1,1,0
1020353,126.2,104.2,1,0,0
1020354,11.5,20.3,0,0,0
1020355,458.3,132.4,0,0,0
1020356,192.5,24.4,1,0,0
1020357,433.4,204.1,1,1,0
1020358,121.1,481.1,0,1,0
1020359,262.0,439.9,1,1,0
1020360,116.2,267.4,0,1,1
1020361,70.9,452.4,0,0,0
1020362,492.0,420.4,1,1,0
1020363,245.8,317.6,0,0,1
1020364,316.4,53.9,0,0,0
1020365,53.3,321.6,0,1,1
1020366,483.3,35.5,0,1,0
1020367,434.3,387.2,1,0,0
1020368,198.6,29.7,0,0,0
1020369,328.2,478.7,1,0,1
1020370,294.3,444.2,0,0,0
1020371,493.7,119.8,0,1,0
1020372,397.2,180.0,1,1,0
1020373,288.0,223.4,1,1,0
1020374,369.8,189.6,0,0,0
1020375,231.6,381.1,1,1,0
1020376,286.0,487.5,1,0,1
1020377,488.0,282.8,0,1,0
1020378,464.7,444.7,1,0,0
1020379,410.1,173.2,0,1,1
1020380,256.9,416.6,1,1,0
1020381,453.6,475.6,1,1,0
1020382,377.8,362.0,0,0,0
1020383,316.8,490.7,0,0,0
1020384,434.5,210.9,0,0,0
1020385,453.7,336.2,0,1,0
1020386,376.3,40.2,0,1,0
1020387,142.1,284.7,0,0,0
1020388,62.7,31.0,1,0,0
1020389,194.3,291.2,1,1,0
1020390,341.4,371.0,1,0,0
1020391,15.9,22.8,1,1,0
1020392,221.8,162.5,0,0,1
1020393,263.7,49.3,1,1,0
1020394,472.5,400.4,1,1,0
1020395,166.0,218.3,1,0,0
1020396,437.0,130.1,0,1,0
1020397,79.9,392.8,0,1,0
1020398,348.3,101.0,0,1,0
1020399,406.4,250.1,1,1,0
1020400,130.7,431.5,0,0,0
1020401,436.5,150.6,0,1,0
1020402,60.1,488.9,1,1,0
1020403,300.2,435.8,0,1,0
1020404,276.4,254.1,0,1,0
1020405,453.1,69.7,0,0,0
